Time,h,der(h),v,der(v),g,e
2.0400000000000005,0.07297893639992736,0.16877123999995178,0.16877123999995178,-9.81,9.81,0.7
2.0500000000000003,0.074666648799927,0.07067123999994301,0.07067123999994301,-9.81,9.81,0.7
2.06,0.07537336119992652,-0.027428760000065697,-0.027428760000065697,-9.81,9.81,0.7
2.07,0.0750990735999259,-0.12552876000007443,-0.12552876000007443,-9.81,9.81,0.7
2.0799999999999996,0.07384378599992503,-0.22362876000008328,-0.22362876000008328,-9.81,9.81,0.7
2.0899999999999994,0.07160749839992403,-0.32172876000009193,-0.32172876000009193,-9.81,9.81,0.7
2.099999999999999,0.06839021079992276,-0.4198287600001005,-0.4198287600001005,-9.81,9.81,0.7
2.109999999999999,0.06419192319992137,-0.517928760000109,-0.517928760000109,-9.81,9.81,0.7
2.1199999999999988,0.05901263559991981,-0.6160287600001175,-0.6160287600001175,-9.81,9.81,0.7
2.1299999999999986,0.0528523479999181,-0.714128760000126,-0.714128760000126,-9.81,9.81,0.7
2.1399999999999983,0.0457110603999162,-0.8122287600001346,-0.8122287600001346,-9.81,9.81,0.7
2.149999999999998,0.03758877279991411,-0.9103287600001431,-0.9103287600001431,-9.81,9.81,0.7
2.159999999999998,0.028485485199911873,-1.0084287600001516,-1.0084287600001516,-9.81,9.81,0.7
2.1699999999999977,0.01840119759990946,-1.1065287600001612,-1.1065287600001612,-9.81,9.81,0.7
2.1799999999999975,0.007335909999906866,-1.2046287600001708,-1.2046287600001708,-9.81,9.81,0.7
2.1899999999999973,-0.00471037760009591,0.9119101320001263,0.9119101320001263,-9.81,9.81,0.7
2.199999999999997,0.004408723719906162,0.8138101320001178,0.8138101320001178,-9.81,9.81,0.7
2.209999999999997,0.012546825039908059,0.7157101320001092,0.7157101320001092,-9.81,9.81,0.7
2.2199999999999966,0.019703926359909793,0.6176101320001007,0.6176101320001007,-9.81,9.81,0.7
2.2299999999999964,0.025880027679911335,0.5195101320000922,0.5195101320000922,-9.81,9.81,0.7
2.239999999999996,0.03107512899991272,0.42141013200008365,0.42141013200008365,-9.81,9.81,0.7
2.249999999999996,0.03528923031991391,0.3233101320000751,0.3233101320000751,-9.81,9.81,0.7
2.259999999999996,0.038522331639914975,0.22521013200006643,0.22521013200006643,-9.81,9.81,0.7
2.2699999999999956,0.04077443295991585,0.12711013200005758,0.12711013200005758,-9.81,9.81,0.7
2.2799999999999954,0.04204553427991652,0.029010132000048875,0.029010132000048875,-9.81,9.81,0.7
2.289999999999995,0.04233563559991701,-0.06908986799995985,-0.06908986799995985,-9.81,9.81,0.7
2.299999999999995,0.041644736919917366,-0.16718986799996863,-0.16718986799996863,-9.81,9.81,0.7
2.3099999999999947,0.039972838239917534,-0.26528986799997745,-0.26528986799997745,-9.81,9.81,0.7
2.3199999999999945,0.037319939559917505,-0.363389867999986,-0.363389867999986,-9.81,9.81,0.7
2.3299999999999943,0.03368604087991735,-0.4614898679999946,-0.4614898679999946,-9.81,9.81,0.7
2.339999999999994,0.029071142199917,-0.5595898680000031,-0.5595898680000031,-9.81,9.81,0.7
2.349999999999994,0.02347524351991646,-0.6576898680000116,-0.6576898680000116,-9.81,9.81,0.7
2.3599999999999937,0.01689834483991576,-0.7557898680000201,-0.7557898680000201,-9.81,9.81,0.7
2.3699999999999934,0.009340446159914886,-0.8538898680000286,-0.8538898680000286,-9.81,9.81,0.7
2.3799999999999932,8.015474799138398E-4,-0.9519898680000372,-0.9519898680000372,-9.81,9.81,0.7
2.389999999999993,-0.008718351200087375,0.7350629076000323,0.7350629076000323,-9.81,9.81,0.7
2.399999999999993,-0.0013677221240863977,0.6369629076000238,0.6369629076000238,-9.81,9.81,0.7
2.4099999999999926,0.005001906951914407,0.5388629076000153,0.5388629076000153,-9.81,9.81,0.7
2.4199999999999924,0.010390536027915039,0.44076290760000675,0.44076290760000675,-9.81,9.81,0.7
2.429999999999992,0.014798165103915495,0.3426629075999982,0.3426629075999982,-9.81,9.81,0.7
2.439999999999992,0.018224794179915786,0.24456290759998958,0.24456290759998958,-9.81,9.81,0.7
2.4499999999999917,0.02067042325591589,0.14646290759998074,0.14646290759998074,-9.81,9.81,0.7
2.4599999999999915,0.02213505233191583,0.048362907599972,0.048362907599972,-9.81,9.81,0.7
2.4699999999999913,0.022618681407915578,-0.049737092400036716,-0.049737092400036716,-9.81,9.81,0.7
2.479999999999991,0.022121310483915167,-0.14783709240004547,-0.14783709240004547,-9.81,9.81,0.7
2.489999999999991,0.020642939559914596,-0.24593709240005432,-0.24593709240005432,-9.81,9.81,0.7
2.4999999999999907,0.018183568635913833,-0.3440370924000629,-0.3440370924000629,-9.81,9.81,0.7
2.5099999999999905,0.014743197711912905,-0.4421370924000715,-0.4421370924000715,-9.81,9.81,0.7
2.5199999999999902,0.010321826787911806,-0.54023709240008,-0.54023709240008,-9.81,9.81,0.7
2.52999999999999,0.0049194558639105304,-0.6383370924000885,-0.6383370924000885,-9.81,9.81,0.7
2.53999999999999,-0.0014639150600909221,0.5155059646800679,0.5155059646800679,-9.81,9.81,0.7
2.5499999999999896,0.0036911445867102146,0.41740596468005936,0.41740596468005936,-9.81,9.81,0.7
2.5599999999999894,0.007865204233511176,0.3193059646800508,0.3193059646800508,-9.81,9.81,0.7
2.569999999999989,0.01105826388031196,0.22120596468004214,0.22120596468004214,-9.81,9.81,0.7
2.579999999999989,0.013270323527112583,0.1231059646800333,0.1231059646800333,-9.81,9.81,0.7
2.5899999999999888,0.014501383173913031,0.0250059646800246,0.0250059646800246,-9.81,9.81,0.7
2.5999999999999885,0.014751442820713303,-0.07309403531998412,-0.07309403531998412,-9.81,9.81,0.7
2.6099999999999883,0.014020502467513398,-0.1711940353199929,-0.1711940353199929,-9.81,9.81,0.7
2.619999999999988,0.012308562114313316,-0.2692940353200017,-0.2692940353200017,-9.81,9.81,0.7
2.629999999999988,0.009615621761113058,-0.36739403532001025,-0.36739403532001025,-9.81,9.81,0.7
2.6399999999999877,0.005941681407912628,-0.4654940353200188,-0.4654940353200188,-9.81,9.81,0.7
2.6499999999999875,0.0012867410547120252,-0.5635940353200274,-0.5635940353200274,-9.81,9.81,0.7
2.6599999999999873,-0.00434919929848875,0.4631858247240251,0.4631858247240251,-9.81,9.81,0.7
2.669999999999987,2.82658948751913E-4,0.3650858247240165,0.3650858247240165,-9.81,9.81,0.7
2.679999999999987,0.003933517195992404,0.26698582472400795,0.26698582472400795,-9.81,9.81,0.7
2.6899999999999866,0.006603375443232719,0.16888582472399913,0.16888582472399913,-9.81,9.81,0.7
2.6999999999999864,0.008292233690472859,0.07078582472399036,0.07078582472399036,-9.81,9.81,0.7
2.709999999999986,0.00900009193771283,-0.027314175276018347,-0.027314175276018347,-9.81,9.81,0.7
2.719999999999986,0.008726950184952623,-0.12541417527602708,-0.12541417527602708,-9.81,9.81,0.7
2.7299999999999858,0.007472808432192241,-0.22351417527603593,-0.22351417527603593,-9.81,9.81,0.7
2.7399999999999856,0.005237666679431682,-0.3216141752760446,-0.3216141752760446,-9.81,9.81,0.7
2.7499999999999853,0.00202152492667095,-0.41971417527605315,-0.41971417527605315,-9.81,9.81,0.7
2.759999999999985,-0.0021756168260899547,0.36246992269324313,0.36246992269324313,-9.81,9.81,0.7
2.769999999999985,0.0014490824008427988,0.26436992269323456,0.26436992269323456,-9.81,9.81,0.7
2.7799999999999847,0.0040927816277753805,0.16626992269322574,0.16626992269322574,-9.81,9.81,0.7
2.7899999999999845,0.005755480854707786,0.06816992269321698,0.06816992269321698,-9.81,9.81,0.7
2.7999999999999843,0.006437180081640015,-0.029930077306791734,-0.029930077306791734,-9.81,9.81,0.7
2.809999999999984,0.006137879308572067,-0.12803007730680047,-0.12803007730680047,-9.81,9.81,0.7
2.819999999999984,0.0048575785355039515,-0.2261300773068093,-0.2261300773068093,-9.81,9.81,0.7
2.8299999999999836,0.0025962777624356594,-0.32423007730681797,-0.32423007730681797,-9.81,9.81,0.7
2.8399999999999834,-6.460230106328086E-4,0.2956310541147786,0.2956310541147786,-9.81,9.81,0.7
2.849999999999983,0.00231028753051524,0.19753105411476984,0.19753105411476984,-9.81,9.81,0.7
2.859999999999983,0.004285598071663114,0.09943105411476104,0.09943105411476104,-9.81,9.81,0.7
2.869999999999983,0.0052799086128108115,0.0013310541147523295,0.0013310541147523295,-9.81,9.81,0.7
2.8799999999999826,0.005293219153958332,-0.09676894588525639,-0.09676894588525639,-9.81,9.81,0.7
2.8899999999999824,0.0043255296951056855,-0.1948689458852652,-0.1948689458852652,-9.81,9.81,0.7
2.899999999999982,0.002376840236252862,-0.29296894588527395,-0.29296894588527395,-9.81,9.81,0.7
2.909999999999982,-5.528492226001378E-4,0.2737482621196977,0.2737482621196977,-9.81,9.81,0.7
2.9199999999999817,0.002184633398597083,0.17564826211968892,0.17564826211968892,-9.81,9.81,0.7
2.9299999999999815,0.003941116019794128,0.07754826211968015,0.07754826211968015,-9.81,9.81,0.7
2.9399999999999813,0.004716598640991,-0.020551737880328564,-0.020551737880328564,-9.81,9.81,0.7
2.949999999999981,0.004511081262187695,-0.11865173788033728,-0.11865173788033728,-9.81,9.81,0.7
2.959999999999981,0.0033245638833842165,-0.21675173788034613,-0.21675173788034613,-9.81,9.81,0.7
2.9699999999999807,0.0011570465045805632,-0.3148517378803548,-0.3148517378803548,-9.81,9.81,0.7
2.9799999999999804,-0.0019914708742232645,0.28906621651625436,0.28906621651625436,-9.81,9.81,0.7
2.9899999999999802,8.991912909395354E-4,0.1909662165162456,0.1909662165162456,-9.81,9.81,0.7
2.99999999999998,0.0028088534561021617,0.0928662165162368,0.0928662165162368,-9.81,9.81,0.7
3.00999999999998,0.0037375156212646125,-0.005233783483771906,-0.005233783483771906,-9.81,9.81,0.7
3.0199999999999796,0.0036851777864268867,-0.10333378348378063,-0.10333378348378063,-9.81,9.81,0.7
3.0299999999999794,0.0026518399515889886,-0.20143378348378943,-0.20143378348378943,-9.81,9.81,0.7
3.039999999999979,6.375021167509154E-4,-0.2995337834837981,-0.2995337834837981,-9.81,9.81,0.7
3.049999999999979,-0.0023578357180873313,0.27834364843866466,0.27834364843866466,-9.81,9.81,0.7
3.0599999999999787,4.2560076629956237E-4,0.18024364843865587,0.18024364843865587,-9.81,9.81,0.7
3.0699999999999785,0.002228037250686281,0.08214364843864709,0.08214364843864709,-9.81,9.81,0.7
3.0799999999999783,0.003049473735072826,-0.01595635156136162,-0.01595635156136162,-9.81,9.81,0.7
3.089999999999978,0.002889910219459194,-0.11405635156137034,-0.11405635156137034,-9.81,9.81,0.7
3.099999999999978,0.0017493467038453903,-0.21215635156137916,-0.21215635156137916,-9.81,9.81,0.7
3.1099999999999777,-3.722168117685899E-4,0.21717944609297146,0.21717944609297146,-9.81,9.81,0.7
3.1199999999999775,0.0017995776491613177,0.11907944609296263,0.11907944609296263,-9.81,9.81,0.7
3.1299999999999772,0.0029903721100910507,0.020979446092953925,0.020979446092953925,-9.81,9.81,0.7
3.139999999999977,0.003200166571020607,-0.0771205539070548,-0.0771205539070548,-9.81,9.81,0.7
3.149999999999977,0.002428961031949991,-0.1752205539070636,-0.1752205539070636,-9.81,9.81,0.7
3.1599999999999766,6.76755492879199E-4,-0.2733205539070724,-0.2733205539070724,-9.81,9.81,0.7
3.1699999999999764,-0.002056450046191768,0.25999438773495664,0.25999438773495664,-9.81,9.81,0.7
3.179999999999976,5.434938311580299E-4,0.16189438773494783,0.16189438773494783,-9.81,9.81,0.7
3.189999999999976,0.002162437708507652,0.06379438773493908,0.06379438773493908,-9.81,9.81,0.7
3.1999999999999758,0.002800381585857099,-0.03430561226506964,-0.03430561226506964,-9.81,9.81,0.7
3.2099999999999755,0.002457325463206374,-0.13240561226507835,-0.13240561226507835,-9.81,9.81,0.7
3.2199999999999753,0.0011332693405554724,-0.2305056122650872,-0.2305056122650872,-9.81,9.81,0.7
3.229999999999975,-0.0011717867820956042,0.23002392858556706,0.23002392858556706,-9.81,9.81,0.7
3.239999999999975,0.0011284525037602708,0.1319239285855582,0.1319239285855582,-9.81,9.81,0.7
3.2499999999999747,0.00244769178961597,0.0338239285855495,0.0338239285855495,-9.81,9.81,0.7
3.2599999999999745,0.002785931075471497,-0.06427607141445922,-0.06427607141445922,-9.81,9.81,0.7
3.2699999999999743,0.002143170361326847,-0.16237607141446797,-0.16237607141446797,-9.81,9.81,0.7
3.279999999999974,5.19409647182023E-4,-0.26047607141447676,-0.26047607141447676,-9.81,9.81,0.7
3.289999999999974,-0.0020853510669629756,0.25100324999013973,0.25100324999013973,-9.81,9.81,0.7
3.2999999999999736,4.246814329386449E-4,0.15290324999013089,0.15290324999013089,-9.81,9.81,0.7
3.3099999999999734,0.001953713932840089,0.05480324999012215,0.05480324999012215,-9.81,9.81,0.7
3.319999999999973,0.002501746432741361,-0.043296750009886566,-0.043296750009886566,-9.81,9.81,0.7
3.329999999999973,0.002068778932642456,-0.1413967500098953,-0.1413967500098953,-9.81,9.81,0.7
3.3399999999999728,6.548114325433771E-4,-0.23949675000990414,-0.23949675000990414,-9.81,9.81,0.7
3.3499999999999726,-0.001740156067555877,0.2363177250069389,0.2363177250069389,-9.81,9.81,0.7
3.3599999999999723,6.23021182513722E-4,0.13821772500693005,0.13821772500693005,-9.81,9.81,0.7
3.369999999999972,0.0020051984325831452,0.04011772500692133,0.04011772500692133,-9.81,9.81,0.7
3.379999999999972,0.0024063756826523943,-0.057982274993087383,-0.057982274993087383,-9.81,9.81,0.7
3.3899999999999717,0.0018265529327214677,-0.15608227499309615,-0.15608227499309615,-9.81,9.81,0.7
3.3999999999999715,2.65730182790368E-4,-0.254182274993105,-0.254182274993105,-9.81,9.81,0.7
3.4099999999999713,-0.002276092567140908,0.24659759249517946,0.24659759249517946,-9.81,9.81,0.7
3.419999999999971,1.898833578111062E-4,0.1484975924951706,0.1484975924951706,-9.81,9.81,0.7
3.429999999999971,0.001674859282762944,0.050397592495161875,0.050397592495161875,-9.81,9.81,0.7
3.4399999999999706,0.002178835207714608,-0.04770240750484684,-0.04770240750484684,-9.81,9.81,0.7
3.4499999999999704,0.0017018111326660972,-0.1458024075048556,-0.1458024075048556,-9.81,9.81,0.7
3.45999999999997,2.4378705761741174E-4,-0.24390240750486444,-0.24390240750486444,-9.81,9.81,0.7
3.46999999999997,-0.00219523701743145,0.2394016852534111,0.2394016852534111,-9.81,9.81,0.7
3.47999999999997,1.9877983510287338E-4,0.14130168525340225,0.14130168525340225,-9.81,9.81,0.7
3.4899999999999696,0.0016117966876370217,0.04320168525339353,0.04320168525339353,-9.81,9.81,0.7
3.4999999999999694,0.002043813540170996,-0.05489831474661518,-0.05489831474661518,-9.81,9.81,0.7
3.509999999999969,0.0014948303927047957,-0.15299831474662393,-0.15299831474662393,-9.81,9.81,0.7
3.519999999999969,-3.515275476157928E-5,0.1757688203226429,0.1757688203226429,-9.81,9.81,0.7
3.5299999999999687,0.0017225354484650059,0.07766882032263413,0.07766882032263413,-9.81,9.81,0.7
3.5399999999999685,0.002499223651691415,-0.020431179677374584,-0.020431179677374584,-9.81,9.81,0.7
3.5499999999999683,0.002294911854917651,-0.1185311796773833,-0.1185311796773833,-9.81,9.81,0.7
3.559999999999968,0.0011096000581437126,-0.21663117967739215,-0.21663117967739215,-9.81,9.81,0.7
3.569999999999968,-0.0010567117386304015,0.22031182577418057,0.22031182577418057,-9.81,9.81,0.7
3.5799999999999677,0.0011464065191115998,0.12221182577417174,0.12221182577417174,-9.81,9.81,0.7
3.5899999999999674,0.002368524776853426,0.024111825774163032,0.024111825774163032,-9.81,9.81,0.7
3.5999999999999672,0.002609643034595076,-0.0739881742258457,-0.0739881742258457,-9.81,9.81,0.7
3.609999999999967,0.0018697612923365538,-0.17208817422585446,-0.17208817422585446,-9.81,9.81,0.7
3.619999999999967,1.4887955007785667E-4,-0.2701881742258632,-0.2701881742258632,-9.81,9.81,0.7
3.6299999999999666,-0.002553002192181015,0.25780172195811024,0.25780172195811024,-9.81,9.81,0.7
3.6399999999999664,2.5015027400316574E-5,0.1597017219581014,0.1597017219581014,-9.81,9.81,0.7
3.649999999999966,0.001622032246981472,0.061601721958092645,0.061601721958092645,-9.81,9.81,0.7
3.659999999999966,0.0022380494665624534,-0.03649827804191607,-0.03649827804191607,-9.81,9.81,0.7
3.6699999999999657,0.0018730666861432597,-0.13459827804192478,-0.13459827804192478,-9.81,9.81,0.7
3.6799999999999655,5.270839057238919E-4,-0.23269827804193363,-0.23269827804193363,-9.81,9.81,0.7
3.6899999999999653,-0.001799898874695651,0.23155879462935955,0.23155879462935955,-9.81,9.81,0.7
3.699999999999965,5.1568907159815E-4,0.1334587946293507,0.1334587946293507,-9.81,9.81,0.7
3.709999999999965,0.001850277017891776,0.035358794629341994,0.035358794629341994,-9.81,9.81,0.7
3.7199999999999647,0.002203864964185227,-0.06274120537066673,-0.06274120537066673,-9.81,9.81,0.7
3.7299999999999645,0.0015764529104785037,-0.16084120537067548,-0.16084120537067548,-9.81,9.81,0.7
3.7399999999999642,-3.1959143228393755E-5,0.181258843759479,0.181258843759479,-9.81,9.81,0.7
3.749999999999964,0.0017806292943665575,0.08315884375947023,0.08315884375947023,-9.81,9.81,0.7
3.759999999999964,0.0026122177319613327,-0.01494115624053848,-0.01494115624053848,-9.81,9.81,0.7
3.7699999999999636,0.0024628061695559354,-0.1130411562405472,-0.1130411562405472,-9.81,9.81,0.7
3.7799999999999634,0.001332394607150363,-0.21114115624055602,-0.21114115624055602,-9.81,9.81,0.7
3.789999999999963,-7.790169552553851E-4,0.21646880936839527,0.21646880936839527,-9.81,9.81,0.7
3.799999999999963,0.0013856711384287598,0.11836880936838644,0.11836880936838644,-9.81,9.81,0.7
3.8099999999999627,0.002569359232112729,0.020268809368377733,0.020268809368377733,-9.81,9.81,0.7
3.8199999999999625,0.0027720473257965253,-0.07783119063163099,-0.07783119063163099,-9.81,9.81,0.7
3.8299999999999623,0.001993735419480145,-0.17593119063163978,-0.17593119063163978,-9.81,9.81,0.7
3.839999999999962,2.3442351316359066E-4,-0.27403119063164855,-0.27403119063164855,-9.81,9.81,0.7
3.849999999999962,-0.002505888393153138,0.26049183344216,0.26049183344216,-9.81,9.81,0.7
3.8599999999999617,9.902994126869259E-5,0.16239183344215116,0.16239183344215116,-9.81,9.81,0.7
3.8699999999999615,0.0017229482756903486,0.06429183344214241,0.06429183344214241,-9.81,9.81,0.7
3.8799999999999613,0.0023658666101118294,-0.0338081665578663,-0.0338081665578663,-9.81,9.81,0.7
3.889999999999961,0.0020277849445331374,-0.13190816655787502,-0.13190816655787502,-9.81,9.81,0.7
3.899999999999961,7.087032789542705E-4,-0.23000816655788386,-0.23000816655788386,-9.81,9.81,0.7
3.9099999999999606,-0.0015913783866247724,0.22967571659052471,0.22967571659052471,-9.81,9.81,0.7
3.9199999999999604,7.053787792806787E-4,0.13157571659051587,0.13157571659051587,-9.81,9.81,0.7
3.92999999999996,0.0020211359451859532,0.03347571659050716,0.03347571659050716,-9.81,9.81,0.7
3.93999999999996,0.0023558931110910556,-0.06462428340950156,-0.06462428340950156,-9.81,9.81,0.7
3.9499999999999598,0.001709650276995982,-0.1627242834095103,-0.1627242834095103,-9.81,9.81,0.7
3.9599999999999596,8.240744290073448E-5,-0.26082428340951913,-0.26082428340951913,-9.81,9.81,0.7
3.9699999999999593,-0.0025258353911946888,0.25124699838666936,0.25124699838666936,-9.81,9.81,0.7
3.979999999999959,-1.3365407327771523E-5,0.15314699838666052,0.15314699838666052,-9.81,9.81,0.7
3.989999999999959,0.0015181045765389695,0.05504699838665178,0.05504699838665178,-9.81,9.81,0.7
3.9999999999999587,0.002068574560405536,-0.043053001613356935,-0.043053001613356935,-9.81,9.81,0.7
